URL,ADR Folders,Number of ADR Files,Names of ADR Folders,Names of ADR Files
https://github.com/vwt-digital/operational-data-hub.git,2,73,architecture/adr| coding_guidelines/adr,architecture/adr/0026-solution-facilitates-a-coherent-set-of-business-functions.md| architecture/adr/0041-deployment-through-pull-request.md| architecture/adr/0034-2fa-on-all-user-identities.md| architecture/adr/0058-api-is-trust-boundary-odh.md| architecture/adr/0036-ssl-certificates-are-always-verified.md| architecture/adr/0050-expand-pip-requirements (DEPRECATED).md| architecture/adr/0055-feature-toggles-over-feature-branching.md| architecture/adr/0005-build-open-source-solutions.md| architecture/adr/0012-data-catalog-specifies-all-data-components.md| architecture/adr/0032-oauth2-for-authentication.md| architecture/adr/0040-hpa.md| architecture/adr/0010-event-sourcing-captures-every-change-to-business-state.md| architecture/adr/0045-code-config-separation.md| architecture/adr/0013-data-retention-defined-on-each-data-component.md| architecture/adr/0024-refer-to-blob-at-the-source-project.md| architecture/adr/0022-locations-are-specified-in-geojson.md| architecture/adr/0003-create-cloud-native-solutions.md| architecture/adr/0017-ddd-defines-ubiquitous-language.md| architecture/adr/0031-uniform-bucket-level-access-for-storage.md| architecture/adr/0039-least-privilege-access.md| architecture/adr/0023-iso-8601-to-specify-date-and-time-with-timezone.md| architecture/adr/0014-single-confidentiality-level-per-data-component.md| architecture/adr/0056-deploy-on-google-cloud-platform.md| architecture/adr/0057-naming-convention-defines-uri-tags.md| architecture/adr/0006-implement-security-by-design.md| architecture/adr/0037-secrets-are-stored-in-gcp-secret-manager.md| architecture/adr/0007-solutions-are-data-integrated.md| architecture/adr/0052-odrl-policy.md| architecture/adr/0021-messages-are-in-json-format.md| architecture/adr/0059-runtime-dependency-only-on-gcp.md| architecture/adr/0009-uri-identifies-data.md| architecture/adr/0030-life-cycle-management.md| architecture/adr/0015-automatic-backup-of-each-data-component.md| architecture/adr/0016-pub-sub-implements-event-sourcing.md| architecture/adr/0047-shell-scripting.md| architecture/adr/0019-single-schema-per-topic.md| architecture/adr/0051-declarative-preferred-over-actions.md| architecture/adr/0028-a-solution-is-implemented-by-one-or-more-gcp-projects.md| architecture/adr/0054-coding-guidelines.md| architecture/adr/0046-javascript-framework.md| architecture/adr/0049-gitops-deployment.md| architecture/adr/0025-domains-correspond-to-business-departments.md| architecture/adr/0008-data-is-location-and-time-aware.md| architecture/adr/0048-testing-framework.md| architecture/adr/0018-single-writer-for-a-topic.md| architecture/adr/0020-topic-messages-have-gobits.md| architecture/adr/0038-sast-and-dast-are-in-the-ci-cd-pipeline.md| architecture/adr/0060-lock-pip-requirements.md| architecture/adr/0035-all-communication-uses-ssl.md| architecture/adr/0044-openapi3.md| architecture/adr/0042-python-version-3.md| architecture/adr/0002-use-serverless-infra-components.md| architecture/adr/0011-cqrs-separates-read-and-write-responsibility.md| architecture/adr/0053-project-company-data.md| architecture/adr/0027-a-gcp-project-belongs-to-a-single-domain.md| architecture/adr/0004-create-software-defined-everything.md| architecture/adr/0029-components-are-named-according-to-naming-conventions.md| architecture/adr/0043-api-first.md| architecture/adr/0001-record-architecture-decisions.md| architecture/adr/0033-two-identity-providers-development-run.md| coding_guidelines/adr/0004-code-smells.md| coding_guidelines/adr/0006-openapi-guidelines.md| coding_guidelines/adr/0011-storage-naming-guidelines.md| coding_guidelines/adr/0005-oauth-scope-naming-conventions.md| coding_guidelines/adr/0009-cloud-function-entrypoint.md| coding_guidelines/adr/0003-repo-directory-structure.md| coding_guidelines/adr/0010-cloudbuild-yaml-style.md| coding_guidelines/adr/0008-config-and-environment-variables.md| coding_guidelines/adr/0001-record-coding-guidelines.md| coding_guidelines/adr/0002-repo-naming-conventions.md| coding_guidelines/adr/0013-dataflow-diagrams.md| coding_guidelines/adr/0007-starting-a-flask-app.md| coding_guidelines/adr/0012-repository-organisation-rules.md
https://github.com/UKGovernmentBEIS/beis-opss-psd.git,1,1,doc/decisions,doc/decisions/0001-use-erb-for-view-templates.md
https://github.com/shopware/platform.git,1,41,adr,adr/2020-06-25-Implement-architecture-decision-records.md| adr/2021-03-24-nested-line-items.md| adr/2021-11-02-preparing-data-for-rule-evaluation.md| adr/2021-07-22-move-storefront-scripts-to-head.md| adr/2021-10-21-app-scripting.md| adr/2020-12-03-The-best-practice-to-always-re-fetch-the-data-after-saving.md| adr/2021-05-14-when-to-use-plain-sql-or-dal.md| adr/2021-05-28-introduce-eslint-on-vue-admin.md| adr/2020-11-20-add-login-required-annotation.md| adr/2020-08-12-Implement-app-system-inside-platform.md| adr/2021-11-09-increment-pattern.md| adr/2020-07-02-control-clone-behavior.md| adr/2020-08-19-handling-feature-flags.md| adr/2021-11-05-adjust-ADR-approval-rules.md| adr/2020-11-25-decoration-pattern.md| adr/2020-07-02-Implement-sales-channel-context-token-requirement.md| adr/2021-08-10-storefront-coding-standards.md| adr/2020-09-08-CustomField-label-loading-in-storefront.md| adr/2021-08-11-make-platform-stand-alone.md| adr/2020-11-06-creating-events.md| adr/2020-08-14-implement-individual-sorting.md| adr/2021-01-21-deprecation-strategy.md| adr/2020-08-28-import-acl-privileges-from-other-roles.md| adr/2021-10-01-payment-flow.md| adr/2021-11-23-add-possibility-for-plugin-to-add-a-html-file.md| adr/2021-06-14-introduce-jest-fail-on-console.md| adr/2020-08-12-document-template-refactoring.md| adr/2022-01-05-add-feature-flag-support-for-storefront-scss.md| adr/2020-07-20-unified-notification-titles.md| adr/2020-08-14-merchant-registration.md| adr/2021-10-13-refund-handling.md| adr/2020-08-10-Feature-flag-system.md| adr/2020-08-03-Implement-New-Changelog.md| adr/2021-09-14-technical-concept-custom-entities.md| adr/2021-09-22-refactor-theme-inheritance.md| adr/2021-12-07-admin-extension-api-standards.md| adr/2021-09-06-make-core-mail-templates-independent-from-storefront-urls.md| adr/2020-11-19-dal-join-filter.md| adr/2020-12-02-removing-api-version.md| adr/2021-08-31-refactor-admin-build-process-to-webpack-multi-compiler-mode.md| adr/2021-11-22-merge-e2e-projects-into-a-single-project.md
https://github.com/otrv4/otrv4.git,1,12,architecture-decisions,architecture-decisions/001-security-level.md| architecture-decisions/002-key-management.md| architecture-decisions/005-brace-keys.md| architecture-decisions/009-non-interactive-dake.md| architecture-decisions/008-interactive-dake.md| architecture-decisions/003-client-profile.md| architecture-decisions/011-encoding.md| architecture-decisions/010-modes.md| architecture-decisions/012-prekey-server.md| architecture-decisions/007-query-messages.md| architecture-decisions/004-smp-v2.md| architecture-decisions/006-no-postquantum.md
https://github.com/ministryofjustice/hmpps-book-secure-move.git,1,2,architecture-decision-records,architecture-decision-records/0002-api-versioning.md| architecture-decision-records/0001-record-architecture-decisions.md
https://github.com/ctoec/care-4-kids-auto-notifier.git,1,5,docs/arch,docs/arch/application-flow_08-25-19.md| docs/arch/capistrano-09-11-19.md| docs/arch/ruby-and-rails_08-15-19.md| docs/arch/whenever-08-28-19.md| docs/arch/ruby-6.0_08-25-19.md
https://github.com/ministryofjustice/opg-data.git,1,14,docs/architecture/decisions,docs/architecture/decisions/0004-content-negotiation.md| docs/architecture/decisions/0014-shared-services.md| docs/architecture/decisions/0008-hateoas.md| docs/architecture/decisions/0013-pact-broker.md| docs/architecture/decisions/0011-resources-and-endpoints.md| docs/architecture/decisions/0012-python-coding-standards.md| docs/architecture/decisions/0002-api-versioning-strategy.md| docs/architecture/decisions/0005-content-structure.md| docs/architecture/decisions/0006-field-formats-and-naming-conventions.md| docs/architecture/decisions/0007-error-handling-and-status-codes.md| docs/architecture/decisions/0003-opg-data-api-specification.md| docs/architecture/decisions/0010-api-repo-structure.md| docs/architecture/decisions/0009-api-domain-structure.md| docs/architecture/decisions/0001-record-architecture-decisions.md
https://github.com/ministryofjustice/court-case-service.git,1,10,doc/adr,doc/adr/0007-adopt-kotlin.md| doc/adr/0003-cpu-resource-limit-and-request.md| doc/adr/0005-guiding-principles.md| doc/adr/0004-nginx-caching.md| doc/adr/0002-collect-offender-mgr-detail.md| doc/adr/0009-handling-concurrent-db-updates.md| doc/adr/0006-fetch-noms-number-on-demand.md| doc/adr/0010-decoupling-pact-tests-from-test-data.md| doc/adr/0008-split-out-offender-values-to-new-table.md| doc/adr/0001-record-architecture-decisions.md
https://github.com/aml-org/amf-core.git,1,9,adrs,adrs/0004-domainelementmodel-isexternallink-field.md| adrs/0007-no-spec-mediatypes-in-amf-operations.md| adrs/0009-source-information-node-storing-source-locations.md| adrs/0005-expose-non-scalajs-types-in-amf-client-remote-content.md| adrs/0003-flattened-json-ld-parsing-emission-for-self-encoded-dialects.md| adrs/0006-custom-domain-properties-json-ld-rendering.md| adrs/0002-extracttolink-in-json-ld-expanded-emission.md| adrs/0008-field-deprecation.md| adrs/0001-record-architecture-decisions.md
https://github.com/climatescape/climatescape.org.git,1,8,backend/doc/decisions,backend/doc/decisions/4-use-pg-boss-queue.md| backend/doc/decisions/3-background-task-processing.md| backend/doc/decisions/2-use-node.md| backend/doc/decisions/6-push-data-to-airtable.md| backend/doc/decisions/5-use-yarn.md| backend/doc/decisions/8-use-knex.md| backend/doc/decisions/7-backup-airtable-organizations.md| backend/doc/decisions/1-use-heroku.md
https://github.com/ministryofjustice/hmpps-interventions-service.git,1,3,doc/adr,doc/adr/0003-decouple-transactions-on-asynch-calls.md| doc/adr/0002-represent-validation-errors-at-field-level.md| doc/adr/0001-record-architecture-decisions.md
https://github.com/guardian/editions.git,1,11,docs,docs/01-🚯-pwa.md| docs/05-✅-archiver-s3-event.md| docs/06-✅-to-use-step-functions.md| docs/00-✅-adr.md| docs/03-✅-backend-principles.md| docs/02-✅-react-native.md| docs/04-✅-paths.md| docs/09-fronts-layout.md| docs/07-✅-ophan-analytics.md| docs/08-✅-releases.md| docs/10-architecture-diagrams.md
https://github.com/rynr/architecture.git,1,7,,/0006-use-and-close-todos.md| /0004-waiting-is-waste.md| /0003-have-the-master-documentation-in-the-readme.md| /0002-apply-clean-code-guidelines.md| /0007-use-static-code-analysis.md| /0005-provide-test-builders.md| /0001-record-architecture-decisions.md
https://github.com/AgentChris/faculty-planner-django.git,1,1,doc/architecture_log,doc/architecture_log/0001-get-current-month-course-date.md
https://github.com/npryce/adr-tools.git,1,9,doc/adr,doc/adr/0007-invoke-adr-config-executable-to-get-configuration.md| doc/adr/0004-markdown-format.md| doc/adr/0008-use-iso-8601-format-for-dates.md| doc/adr/0002-implement-as-shell-scripts.md| doc/adr/0009-help-scripts.md| doc/adr/0005-help-comments.md| doc/adr/0006-packaging-and-distribution-in-other-version-control-repositories.md| doc/adr/0003-single-command-with-subcommands.md| doc/adr/0001-record-architecture-decisions.md
https://github.com/openregister/registers-frontend.git,1,2,doc/adr,doc/adr/0002-external-service-for-email.md| doc/adr/0001-record-architecture-decisions.md
https://github.com/fklappan/WorkoutLog.git,1,9,docs/adr,docs/adr/0006_viewmodel_exposing_state.md| docs/adr/0008_event_method_prefix.md| docs/adr/0007_license_info.md| docs/adr/0001_appbar_interface.md| docs/adr/0003_edit_decision_from_fragment.md| docs/adr/0004_fragment_specific_menu.md| docs/adr/0005_viewmodel_parameter_injection.md| docs/adr/0009_one_time_events_livedata.md| docs/adr/0002_remove_state.md
https://github.com/johanhaleby/occurrent.git,1,6,doc/architecture/decisions,doc/architecture/decisions/0004-mongodb-datetime-representation.md| doc/architecture/decisions/0006-mongodb-stream-version.md| doc/architecture/decisions/0002-mongodb-cloudevent-serialization.md| doc/architecture/decisions/0001-mongodb-database-structure.md| doc/architecture/decisions/0005-mongodb-subscription-implementation.md| doc/architecture/decisions/0003-add-streamid-to-cloudevent-when-writing-to-eventstore.md
https://github.com/UKHomeOffice/drt-v2.git,1,13,doc/architecture/decisions,doc/architecture/decisions/0013-use-lihaoyi-s-autowire.md| doc/architecture/decisions/0008-bring-advance-passenger-info-code-into-main-service.md| doc/architecture/decisions/0011-use-play.md| doc/architecture/decisions/0004-use-scala-reactjs.md| doc/architecture/decisions/0007-use-renjin.md| doc/architecture/decisions/0006-physical-deployment-one-jvm-per-port.md| doc/architecture/decisions/0003-use-scalajs.md| doc/architecture/decisions/0002-use-scala.md| doc/architecture/decisions/0012-serialize-akka-persistence-with-protobuf.md| doc/architecture/decisions/0010-use-akka-persistence.md| doc/architecture/decisions/0005-use-diode.md| doc/architecture/decisions/0001-record-architecture-decisions.md| doc/architecture/decisions/0009-use-akka-streams.md
https://github.com/alphagov/re-build-systems.git,1,7,docs/architecture/decisions,docs/architecture/decisions/0007-add-ability-to-import-custom-jobs.md| docs/architecture/decisions/0006-buildah-discovery.md| docs/architecture/decisions/0003-https-implementation.md| docs/architecture/decisions/0004-pin-versions-of-jenkins-and-plugins.md| docs/architecture/decisions/0008-do-not-switch-from-efs-to-ebs.md| docs/architecture/decisions/0002-use-containers-and-multiple-boxes.md| docs/architecture/decisions/0001-record-architecture-decisions.md
https://github.com/phodal/dilay.git,1,3,docs/adr,docs/adr/0003-use-compile-api-to-transfter-class.md| docs/adr/0001-config-file-decision.md| docs/adr/0002-framework-project-directory-examples.md
https://github.com/azavea/echo-locator.git,1,1,docs/arch,docs/arch/adr-0001-user-preferences-storage.md
https://github.com/DFE-Digital/csc-swr-architecture.git,1,8,source/decisions/adrs,source/decisions/adrs/000-Record-Architecture-Decisions.html.md.erb| source/decisions/adrs/003-Platform-and-Hosting.html.md.erb| source/decisions/adrs/004-Use-Fake-Data.html.md.erb| source/decisions/adrs/006-Postcode-Lookup.html.md.erb| source/decisions/adrs/007-Integration-Approaches.html.md.erb| source/decisions/adrs/001-Use-GitHub-Workflow-for-ADRs.html.md.erb| source/decisions/adrs/002-Progamming-Language-and-Framework.html.md.erb| source/decisions/adrs/005-Monolith-First.html.md.erb
https://github.com/GingerTommy/adr-cli.git,1,3,docs/adr,docs/adr/0003-use-docs-adr-as-folder.md| docs/adr/0002-use-iso-8601-date-format.md| docs/adr/0001-record-architecture-decisions.md
https://github.com/Trendyol/ios-architecture-decision-logs.git,1,23,adr,adr/0007-presenter-casting-as-delegate.md| adr/0022-use-dependency-engine-to-register-and-access-modules.md| adr/0016-selector-function-unit-test.md| adr/0012-use-networkManager-for-network-requests.md| adr/0000-use-xctest-for-unit-test.md| adr/0003-dont-use-chain-delegate.md| adr/0010-use-localizable-kit-for-localization.md| adr/0001-every-view-which-has-logic-inside-should(must)-have-presenter.md| adr/0009-layering-modular-ios-application-approach.md| adr/0006-inject-parameters-asArguments-toPresenter.md| adr/0013-unit-tests-required.md| adr/0011-name-test-methods.md| adr/0020-inject-theme-manager-for-common-places.md| adr/0021-testing-only-one-function.md| adr/0005-inject-ab-config-global-values-toPresenter.md| adr/0002-use-view-model-on-necessary-place.md| adr/0004-use-mock-generator.md| adr/0018-use-preferredNavigationBarType.md| adr/0015-use-UITestablePageProtocol-for-AccessibilityIdentifiers.md| adr/0014-use-CoreTracker-for-trackingEvents.md| adr/0019-naming-branch-name.md| adr/0017-theme-manager.md| adr/0008-layering-modular-ios-application.md
https://github.com/Flowminder/FlowKit.git,1,11,docs/source/developer/adr,docs/source/developer/adr/0003-http-api.md| docs/source/developer/adr/0005-IPC-methods.md| docs/source/developer/adr/0007-mapbox-for-worked-examples.md| docs/source/developer/adr/0011-redaction-strategy-for-labelled-aggregates.md| docs/source/developer/adr/0006-JWTs.md| docs/source/developer/adr/0001-pipenv-for-package-and-dependency-management.md| docs/source/developer/adr/0008-jupyter-notebooks-for-autoflow.md| docs/source/developer/adr/0010-prefect-for-autoflow.md| docs/source/developer/adr/0004-http-framework.md| docs/source/developer/adr/0002-pytest-for-testing.md| docs/source/developer/adr/0009-asciidoctor-pdf-for-notebook-conversion.md
https://github.com/marain-dotnet/Marain.Workflow.git,1,1,docs/adr,docs/adr/0001-integration-of-event-store.md
https://github.com/buildit/twig-infrastructure.git,1,6,docs/architecture/decisions,docs/architecture/decisions/0005-build-and-deploy-pipelines-separate.md| docs/architecture/decisions/0006-use-ecs-fargate-host-type.md| docs/architecture/decisions/0002-use-aws-bare-metal-rig-approach.md| docs/architecture/decisions/0004-use-cloudwatch-logs-for-log-aggregation.md| docs/architecture/decisions/0003-start-with-aws-codepipeline-and-codebuild.md| docs/architecture/decisions/0001-record-architecture-decisions.md
